Unnamed: 0,category,location_id,image_id,timestamp,polygon,split,latitude,longitude,centroid_lat_std,centroid_lon_std,country,majority_count,total_count,majority_fraction,country_conflict_count,geography_join_level,geography_join_keys,country_resolution,coordinate_resolution,sample_id,archive_path,image_path,metadata_provenance,target_path,extracted_image_path,extracted_path,year,month,season,latitude_band,continent,un_region,region,split_original,group_id,sample_id_original,source_split,site_id,independent_unit_id,class_label,country_class,region_class,dataset,model,task,split_role,model_signature,dataset_signature,protocol_hash,metric_version,label,prediction,risk,log_loss,confidence,normalized_entropy,probabilities_path,probability_row,class_mapping_hash
70730,stadium,16,101,2017-04-01T12:00:00Z,"POLYGON ((37.1176366718 36.184450676200001, 37.122128248199999 36.184450676200001, 37.122128248199999 36.188091750799998, 37.1176366718 36.188091750799998, 37.1176366718 36.184450676200001))",test,36.18537335859526,37.11995267087686,0.0002066378380189,7.738745146181658e-07,SYR,22,22,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,stadium_16_101_2017-04-01T12:00:00Z,fmow-sentinel/val/stadium/stadium_16/stadium_16_101.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_101.tif,,fmow-sentinel/val/stadium/stadium_16/stadium_16_101.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_101.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_16/stadium_16_101.tif,2017,4,Spring,lat_30_40,Asia,Asia,Western Asia,val,stadium_16,101,val,stadium|16,stadium_16_101_2017-04-01T12:00:00Z,stadium,SYR|stadium,Western Asia|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,road_bridge,1.0,3.9980948708407764,0.8727476596832275,0.13744483888149261,probabilities.npz,3443,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70731,stadium,16,102,2017-10-01T00:00:00Z,"POLYGON ((37.1176366718 36.184450676200001, 37.122128248199999 36.184450676200001, 37.122128248199999 36.188091750799998, 37.1176366718 36.188091750799998, 37.1176366718 36.184450676200001))",test,36.18537335859526,37.11995267087686,0.0002066378380189,7.738745146181658e-07,SYR,22,22,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,stadium_16_102_2017-10-01T00:00:00Z,fmow-sentinel/val/stadium/stadium_16/stadium_16_102.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_102.tif,,fmow-sentinel/val/stadium/stadium_16/stadium_16_102.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_102.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_16/stadium_16_102.tif,2017,10,Autumn,lat_30_40,Asia,Asia,Western Asia,val,stadium_16,102,val,stadium|16,stadium_16_102_2017-10-01T00:00:00Z,stadium,SYR|stadium,Western Asia|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,stadium,0.0,0.0020267626749702395,0.9979752898216248,0.0035528969019651413,probabilities.npz,3444,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70732,stadium,16,103,2018-04-01T12:00:00Z,"POLYGON ((37.1176366718 36.184450676200001, 37.122128248199999 36.184450676200001, 37.122128248199999 36.188091750799998, 37.1176366718 36.188091750799998, 37.1176366718 36.184450676200001))",test,36.18537335859526,37.11995267087686,0.0002066378380189,7.738745146181658e-07,SYR,22,22,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,stadium_16_103_2018-04-01T12:00:00Z,fmow-sentinel/val/stadium/stadium_16/stadium_16_103.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_103.tif,,fmow-sentinel/val/stadium/stadium_16/stadium_16_103.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_103.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_16/stadium_16_103.tif,2018,4,Spring,lat_30_40,Asia,Asia,Western Asia,val,stadium_16,103,val,stadium|16,stadium_16_103_2018-04-01T12:00:00Z,stadium,SYR|stadium,Western Asia|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,stadium,0.0,0.22397909546778,0.7993318438529968,0.1355714350938797,probabilities.npz,3445,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70733,stadium,16,104,2018-10-01T00:00:00Z,"POLYGON ((37.1176366718 36.184450676200001, 37.122128248199999 36.184450676200001, 37.122128248199999 36.188091750799998, 37.1176366718 36.188091750799998, 37.1176366718 36.184450676200001))",test,36.18537335859526,37.11995267087686,0.0002066378380189,7.738745146181658e-07,SYR,22,22,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,stadium_16_104_2018-10-01T00:00:00Z,fmow-sentinel/val/stadium/stadium_16/stadium_16_104.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_104.tif,,fmow-sentinel/val/stadium/stadium_16/stadium_16_104.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_104.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_16/stadium_16_104.tif,2018,10,Autumn,lat_30_40,Asia,Asia,Western Asia,val,stadium_16,104,val,stadium|16,stadium_16_104_2018-10-01T00:00:00Z,stadium,SYR|stadium,Western Asia|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,stadium,0.0,8.583105682402442e-06,0.9999914169311523,2.869878153433092e-05,probabilities.npz,3446,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70734,stadium,16,105,2019-04-01T12:00:00Z,"POLYGON ((37.1176366718 36.184450676200001, 37.122128248199999 36.184450676200001, 37.122128248199999 36.188091750799998, 37.1176366718 36.188091750799998, 37.1176366718 36.184450676200001))",test,36.18537335859526,37.11995267087686,0.0002066378380189,7.738745146181658e-07,SYR,22,22,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,stadium_16_105_2019-04-01T12:00:00Z,fmow-sentinel/val/stadium/stadium_16/stadium_16_105.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_105.tif,location_level_geography_enrichment,fmow-sentinel/val/stadium/stadium_16/stadium_16_105.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_105.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_16/stadium_16_105.tif,2019,4,Spring,lat_30_40,Asia,Asia,Western Asia,val,stadium_16,105,val,stadium|16,stadium_16_105_2019-04-01T12:00:00Z,stadium,SYR|stadium,Western Asia|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,stadium,0.0,4.887592815844339e-06,0.9999951124191284,1.6653128113830462e-05,probabilities.npz,3447,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70735,stadium,16,106,2019-10-01T00:00:00Z,"POLYGON ((37.1176366718 36.184450676200001, 37.122128248199999 36.184450676200001, 37.122128248199999 36.188091750799998, 37.1176366718 36.188091750799998, 37.1176366718 36.184450676200001))",test,36.18537335859526,37.11995267087686,0.0002066378380189,7.738745146181658e-07,SYR,22,22,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,stadium_16_106_2019-10-01T00:00:00Z,fmow-sentinel/val/stadium/stadium_16/stadium_16_106.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_106.tif,,fmow-sentinel/val/stadium/stadium_16/stadium_16_106.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_106.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_16/stadium_16_106.tif,2019,10,Autumn,lat_30_40,Asia,Asia,Western Asia,val,stadium_16,106,val,stadium|16,stadium_16_106_2019-10-01T00:00:00Z,stadium,SYR|stadium,Western Asia|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,stadium,0.0,0.00011349368381683527,0.9998865127563477,0.0002865477290470153,probabilities.npz,3448,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70726,stadium,16,19,2016-10-13T08:42:17Z,"POLYGON ((37.1176366718 36.184449320490209, 37.122127148861303 36.184449320490209, 37.122127148861303 36.188091750799998, 37.1176366718 36.188091750799998, 37.1176366718 36.184449320490209))",test,36.18537335859526,37.11995267087686,0.0002066378380189,7.738745146181658e-07,SYR,22,22,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,stadium_16_19_2016-10-13T08:42:17Z,fmow-sentinel/val/stadium/stadium_16/stadium_16_19.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_19.tif,,fmow-sentinel/val/stadium/stadium_16/stadium_16_19.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_19.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_16/stadium_16_19.tif,2016,10,Autumn,lat_30_40,Asia,Asia,Western Asia,val,stadium_16,19,val,stadium|16,stadium_16_19_2016-10-13T08:42:17Z,stadium,SYR|stadium,Western Asia|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,road_bridge,1.0,26.798368825609433,0.9999920129776001,2.558313644840382e-05,probabilities.npz,3449,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70724,stadium,16,2,2015-08-05T08:32:41Z,"POLYGON ((37.1176366718 36.184450676200001, 37.122128248199999 36.184450676200001, 37.122128248199999 36.188091750799998, 37.1176366718 36.188091750799998, 37.1176366718 36.184450676200001))",test,36.18537335859526,37.11995267087686,0.0002066378380189,7.738745146181658e-07,SYR,22,22,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,stadium_16_2_2015-08-05T08:32:41Z,fmow-sentinel/val/stadium/stadium_16/stadium_16_2.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_2.tif,location_level_geography_enrichment,fmow-sentinel/val/stadium/stadium_16/stadium_16_2.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_2.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_16/stadium_16_2.tif,2015,8,Summer,lat_30_40,Asia,Asia,Western Asia,val,stadium_16,2,val,stadium|16,stadium_16_2_2015-08-05T08:32:41Z,stadium,SYR|stadium,Western Asia|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,stadium,0.0,0.0010093178027110402,0.9989911913871765,0.0020641160663217306,probabilities.npz,3450,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70728,stadium,16,21,2016-10-20T08:53:45Z,"POLYGON ((37.1176366718 36.184449231826413, 37.122127076940615 36.184449231826413, 37.122127076940615 36.188091750799998, 37.1176366718 36.188091750799998, 37.1176366718 36.184449231826413))",test,36.18537335859526,37.11995267087686,0.0002066378380189,7.738745146181658e-07,SYR,22,22,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,stadium_16_21_2016-10-20T08:53:45Z,fmow-sentinel/val/stadium/stadium_16/stadium_16_21.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_21.tif,,fmow-sentinel/val/stadium/stadium_16/stadium_16_21.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_21.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_16/stadium_16_21.tif,2016,10,Autumn,lat_30_40,Asia,Asia,Western Asia,val,stadium_16,21,val,stadium|16,stadium_16_21_2016-10-20T08:53:45Z,stadium,SYR|stadium,Western Asia|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,road_bridge,1.0,16.79308156760256,0.8879519104957581,0.08508826047182083,probabilities.npz,3451,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70727,stadium,16,22,2016-10-19T08:39:29Z,"POLYGON ((37.1176366718 36.18445056269514, 37.122128156185461 36.18445056269514, 37.122128156185461 36.188091750799998, 37.1176366718 36.188091750799998, 37.1176366718 36.18445056269514))",test,36.18537335859526,37.11995267087686,0.0002066378380189,7.738745146181658e-07,SYR,22,22,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,stadium_16_22_2016-10-19T08:39:29Z,fmow-sentinel/val/stadium/stadium_16/stadium_16_22.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_22.tif,,fmow-sentinel/val/stadium/stadium_16/stadium_16_22.tif,fmow-sentinel/val/stadium/stadium_16/stadium_16_22.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_16/stadium_16_22.tif,2016,10,Autumn,lat_30_40,Asia,Asia,Western Asia,val,stadium_16,22,val,stadium|16,stadium_16_22_2016-10-19T08:39:29Z,stadium,SYR|stadium,Western Asia|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,road_bridge,1.0,16.79308156760256,0.8879519104957581,0.08508826047182083,probabilities.npz,3452,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70775,stadium,20,101,2016-10-01T00:00:00Z,"POLYGON ((-84.077820532399997 9.9633337870599998, -84.073328955999997 9.9633337870599998, -84.073328955999997 9.9677865157099994, -84.077820532399997 9.9677865157099994, -84.077820532399997 9.9633337870599998))",test,9.965716890622588,-84.07542902668936,3.613673008821268,4.94696101701242,CRI,8,10,0.8,2,location_level,"category,location_id",majority_mode,median_centroid,stadium_20_101_2016-10-01T00:00:00Z,fmow-sentinel/val/stadium/stadium_20/stadium_20_101.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_101.tif,,fmow-sentinel/val/stadium/stadium_20/stadium_20_101.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_101.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_20/stadium_20_101.tif,2016,10,Autumn,lat_0_10,America,Americas,Central America,val,stadium_20,101,val,stadium|20,stadium_20_101_2016-10-01T00:00:00Z,stadium,CRI|stadium,Central America|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,recreational_facility,1.0,12.224987572453774,0.9823501110076904,0.022361954674124718,probabilities.npz,3453,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70778,stadium,20,102,2017-10-01T00:00:00Z,"POLYGON ((-84.077820532399997 9.9633337870599998, -84.073328955999997 9.9633337870599998, -84.073328955999997 9.9677865157099994, -84.077820532399997 9.9677865157099994, -84.077820532399997 9.9633337870599998))",test,9.965716890622588,-84.07542902668936,3.613673008821268,4.94696101701242,CRI,8,10,0.8,2,location_level,"category,location_id",majority_mode,median_centroid,stadium_20_102_2017-10-01T00:00:00Z,fmow-sentinel/val/stadium/stadium_20/stadium_20_102.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_102.tif,,fmow-sentinel/val/stadium/stadium_20/stadium_20_102.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_102.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_20/stadium_20_102.tif,2017,10,Autumn,lat_0_10,America,Americas,Central America,val,stadium_20,102,val,stadium|20,stadium_20_102_2017-10-01T00:00:00Z,stadium,CRI|stadium,Central America|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,car_dealership,1.0,14.550085097487267,0.8373132944107056,0.14545868337154388,probabilities.npz,3454,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70779,stadium,20,103,2018-04-01T12:00:00Z,"POLYGON ((-84.077820532399997 9.9633337870599998, -84.073328955999997 9.9633337870599998, -84.073328955999997 9.9677865157099994, -84.077820532399997 9.9677865157099994, -84.077820532399997 9.9633337870599998))",test,9.965716890622588,-84.07542902668936,3.613673008821268,4.94696101701242,CRI,8,10,0.8,2,location_level,"category,location_id",majority_mode,median_centroid,stadium_20_103_2018-04-01T12:00:00Z,fmow-sentinel/val/stadium/stadium_20/stadium_20_103.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_103.tif,location_level_geography_enrichment,fmow-sentinel/val/stadium/stadium_20/stadium_20_103.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_103.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_20/stadium_20_103.tif,2018,4,Spring,lat_0_10,America,Americas,Central America,val,stadium_20,103,val,stadium|20,stadium_20_103_2018-04-01T12:00:00Z,stadium,CRI|stadium,Central America|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,office_building,1.0,3.7565376160649566,0.7393456101417542,0.19827954471111298,probabilities.npz,3455,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70780,stadium,20,104,2018-10-01T00:00:00Z,"POLYGON ((-84.077820532399997 9.9633337870599998, -84.073328955999997 9.9633337870599998, -84.073328955999997 9.9677865157099994, -84.077820532399997 9.9677865157099994, -84.077820532399997 9.9633337870599998))",test,9.965716890622588,-84.07542902668936,3.613673008821268,4.94696101701242,CRI,8,10,0.8,2,location_level,"category,location_id",majority_mode,median_centroid,stadium_20_104_2018-10-01T00:00:00Z,fmow-sentinel/val/stadium/stadium_20/stadium_20_104.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_104.tif,,fmow-sentinel/val/stadium/stadium_20/stadium_20_104.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_104.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_20/stadium_20_104.tif,2018,10,Autumn,lat_0_10,America,Americas,Central America,val,stadium_20,104,val,stadium|20,stadium_20_104_2018-10-01T00:00:00Z,stadium,CRI|stadium,Central America|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,interchange,1.0,8.85652240444956,0.9769832491874695,0.03185304254293442,probabilities.npz,3456,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70781,stadium,20,105,2019-04-01T12:00:00Z,"POLYGON ((-84.077820532399997 9.9633337870599998, -84.073328955999997 9.9633337870599998, -84.073328955999997 9.9677865157099994, -84.077820532399997 9.9677865157099994, -84.077820532399997 9.9633337870599998))",test,9.965716890622588,-84.07542902668936,3.613673008821268,4.94696101701242,CRI,8,10,0.8,2,location_level,"category,location_id",majority_mode,median_centroid,stadium_20_105_2019-04-01T12:00:00Z,fmow-sentinel/val/stadium/stadium_20/stadium_20_105.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_105.tif,,fmow-sentinel/val/stadium/stadium_20/stadium_20_105.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_105.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_20/stadium_20_105.tif,2019,4,Spring,lat_0_10,America,Americas,Central America,val,stadium_20,105,val,stadium|20,stadium_20_105_2019-04-01T12:00:00Z,stadium,CRI|stadium,Central America|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,tower,1.0,7.980639787275964,0.989716112613678,0.016015632078051567,probabilities.npz,3457,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70782,stadium,20,106,2019-10-01T00:00:00Z,"POLYGON ((-84.077820532399997 9.9633337870599998, -84.073328955999997 9.9633337870599998, -84.073328955999997 9.9677865157099994, -84.077820532399997 9.9677865157099994, -84.077820532399997 9.9633337870599998))",test,9.965716890622588,-84.07542902668936,3.613673008821268,4.94696101701242,CRI,8,10,0.8,2,location_level,"category,location_id",majority_mode,median_centroid,stadium_20_106_2019-10-01T00:00:00Z,fmow-sentinel/val/stadium/stadium_20/stadium_20_106.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_106.tif,,fmow-sentinel/val/stadium/stadium_20/stadium_20_106.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_106.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_20/stadium_20_106.tif,2019,10,Autumn,lat_0_10,America,Americas,Central America,val,stadium_20,106,val,stadium|20,stadium_20_106_2019-10-01T00:00:00Z,stadium,CRI|stadium,Central America|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,parking_lot_or_garage,1.0,7.612718132544839,0.8504897356033325,0.11751478910446167,probabilities.npz,3458,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70774,stadium,20,2,2016-05-12T16:11:06Z,"POLYGON ((-84.077820532399997 9.9633337870599998, -84.073328955999997 9.9633337870599998, -84.073328955999997 9.9677865157099994, -84.077820532399997 9.9677865157099994, -84.077820532399997 9.9633337870599998))",test,9.965716890622588,-84.07542902668936,3.613673008821268,4.94696101701242,CRI,8,10,0.8,2,location_level,"category,location_id",majority_mode,median_centroid,stadium_20_2_2016-05-12T16:11:06Z,fmow-sentinel/val/stadium/stadium_20/stadium_20_2.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_2.tif,,fmow-sentinel/val/stadium/stadium_20/stadium_20_2.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_2.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_20/stadium_20_2.tif,2016,5,Spring,lat_0_10,America,Americas,Central America,val,stadium_20,2,val,stadium|20,stadium_20_2_2016-05-12T16:11:06Z,stadium,CRI|stadium,Central America|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,stadium,0.0,0.025801034120057704,0.974528968334198,0.035073455423116684,probabilities.npz,3459,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
70777,stadium,20,4,2017-02-13T16:41:42Z,"POLYGON ((-84.077820532399997 9.9633337870599998, -84.073328955999997 9.9633337870599998, -84.073328955999997 9.9677865157099994, -84.077820532399997 9.9677865157099994, -84.077820532399997 9.9633337870599998))",test,9.965716890622588,-84.07542902668936,3.613673008821268,4.94696101701242,CRI,8,10,0.8,2,location_level,"category,location_id",majority_mode,median_centroid,stadium_20_4_2017-02-13T16:41:42Z,fmow-sentinel/val/stadium/stadium_20/stadium_20_4.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_4.tif,location_level_geography_enrichment,fmow-sentinel/val/stadium/stadium_20/stadium_20_4.tif,fmow-sentinel/val/stadium/stadium_20/stadium_20_4.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/val/stadium/stadium_20/stadium_20_4.tif,2017,2,Winter,lat_0_10,America,Americas,Central America,val,stadium_20,4,val,stadium|20,stadium_20_4_2017-02-13T16:41:42Z,stadium,CRI|stadium,Central America|stadium,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,stadium,office_building,1.0,3.280046955450426,0.5871331691741943,0.2264794558286667,probabilities.npz,3460,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
